system:index,IDDIST,mean
00000000000000000454,151025,16.40412492638285
00000000000000000455,151024,9.110179594251335
00000000000000000457,151002,5.215092005157338
00000000000000000458,151017,8.342937502295705
0000000000000000045c,151026,10.037556327221113
000000000000000004af,151022,16.324043950375792
000000000000000004b0,151016,3.7635447504691957
000000000000000004b3,151001,7.0818434857902295
000000000000000004bb,151013,13.831549143405423
000000000000000004be,151018,4.512707400189922
000000000000000004bf,151007,6.7415212144008265
000000000000000004d1,151030,4.565285824209365
000000000000000004da,151014,3.415945364486224
000000000000000004db,151028,3.915471957367356
0000000000000000022f,160113,25.33095402405255
00000000000000000230,160101,25.462503091573623
000000000000000002a3,160102,25.081177283203743
000000000000000002a4,160106,25.18985120293295
000000000000000002a7,160107,25.038054793359677
000000000000000002a9,160110,25.005748586455447
0000000000000000067d,160112,25.62656642491057
00000000000000000683,160104,25.41796628771073
00000000000000000685,160108,25.333460191364132
0000000000000000068b,160103,25.39733558115288
0000000000000000068f,160105,25.323721759733775
000000000000000002e2,160206,25.332742294538512
000000000000000002e4,160205,25.325978604535862
000000000000000002e6,160202,22.675163066602938
0000000000000000062e,160211,25.409307424974553
00000000000000000635,160201,25.204278386135993
00000000000000000648,160210,25.35351294095125
00000000000000000268,160302,25.451213711218315
000000000000000002a5,160304,24.82222041842892
000000000000000002a6,160303,24.959330269763182
000000000000000002e3,160305,25.213303905290186
00000000000000000689,160301,25.544866549242805
00000000000000000267,160403,25.26896362624286
0000000000000000068c,160404,25.38329851765927
0000000000000000068d,160401,25.31789048896923
00000000000000000690,160402,25.274358414590033
00000000000000000260,160502,25.024742938453805
0000000000000000032b,160511,25.192936019824803
0000000000000000032c,160501,25.555893940451636
0000000000000000032d,160507,25.389217306387074
0000000000000000034d,160505,25.519965959819142
000000000000000004dd,160510,25.530967856109182
00000000000000000638,160509,25.433172515484774
00000000000000000639,160508,25.16284616677632
00000000000000000647,160504,25.51072244787096
0000000000000000064b,160503,25.705921440786998
0000000000000000064d,160506,25.514472943503733
0000000000000000000a,160601,24.17056432339047
0000000000000000015a,160603,25.506484845048064
0000000000000000027e,160606,25.293077064059183
000000000000000005a0,160602,25.425394720811884
00000000000000000604,160604,23.267260560816748
0000000000000000065b,160605,25.437215133085438
00000000000000000266,160703,23.6605915102721
0000000000000000026b,160701,22.996797380294947
000000000000000002a2,160706,24.831353659659577
000000000000000002e5,160702,23.658066516122975
0000000000000000068e,160705,25.21548005876673
00000000000000000691,160704,24.761077815107846
000000000000000002a8,160801,25.14652759173903
000000000000000002aa,160803,24.92811747845407
0000000000000000072c,160804,25.125717719285717
0000000000000000072d,160802,24.992735846650373
000000000000000001e1,170101,24.41617513145207
000000000000000002c3,170104,24.712485536722525
000000000000000003e6,170102,23.959559181558138
000000000000000004f7,170103,24.78089017562577
00000000000000000424,170201,20.60796320210243
0000000000000000045e,170203,23.24616478968664
0000000000000000049a,170204,21.89727319861006
00000000000000000501,170202,23.558144305455652
000000000000000001d2,170302,24.62296195119019
000000000000000004fe,170303,24.63839717453011
000000000000000005c9,170301,24.45544642827078
00000000000000000035,180104,17.912270642138676
0000000000000000003f,180106,11.399286562366212
00000000000000000040,180101,17.598286879261373
00000000000000000041,180103,9.40484233111323
0000000000000000004a,180105,8.115892394362607
00000000000000000053,180102,3.9580429480545436
00000000000000000045,180205,17.17709508532233
00000000000000000047,180209,15.355088694591506
0000000000000000004e,180201,13.616101135845572
00000000000000000054,180208,13.091931263596688
00000000000000000056,180203,10.897636819863994
00000000000000000065,180207,8.19380409531021
0000000000000000006d,180202,5.178919939536719
00000000000000000075,180206,5.392563794121525
0000000000000000007d,180211,5.925837740903277
00000000000000000084,180204,4.346784884885235
00000000000000000086,180210,4.775894753798244
00000000000000000022,180301,17.492893573104535
0000000000000000002a,180302,17.359926005477405
00000000000000000030,180303,17.51055207664971
00000000000000000145,190113,4.692680685965995
00000000000000000298,190102,7.177822916752212
00000000000000000299,190110,5.008620067418516
000000000000000002bf,190104,3.1153261172258278
000000000000000002c0,190111,4.594479832662627
000000000000000002c6,190101,4.396480095520669
000000000000000002c9,190105,4.7662519939661845
000000000000000002cf,190112,4.889042212750095
000000000000000002e9,190109,3.591666997444148
000000000000000002ec,190107,7.063195221017852
0000000000000000030d,190108,4.4951706555629825
000000000000000005bd,190103,6.220918367948351
000000000000000005c0,190106,5.854441722515511
00000000000000000146,190208,5.173736987397663
00000000000000000148,190203,5.687197156343389
000000000000000002d6,190201,3.935619977110295
000000000000000005a6,190204,7.265454245010478
000000000000000005bf,190205,5.559677207271503
000000000000000005c1,190207,6.497779381431599
000000000000000005c4,190206,5.164836560120328
000000000000000005c5,190202,5.536036235788723
0000000000000000012e,190308,23.665467294071664
00000000000000000195,190304,20.028080272457434
000000000000000001f3,190303,10.90229750078574
000000000000000001f4,190305,14.390394496624635
000000000000000001f5,190306,21.42382453859825
00000000000000000295,190302,12.997269043983572
00000000000000000296,190301,15.356013057126013
00000000000000000297,190307,18.026777988403687
00000000000000000272,200108,23.2171972811076
00000000000000000275,200107,23.481376936968765
00000000000000000279,200110,22.068811486959458
0000000000000000027a,200109,22.769756911389358
0000000000000000069f,200105,23.38848994322391
000000000000000006a0,200115,23.72547703461055
000000000000000006a7,200101,23.91788498204712
000000000000000006a8,200104,24.168344261076175
000000000000000006ba,200114,24.19575163858678
000000000000000006be,200111,23.858963208893858
000000000000000006b3,200202,19.936417739493766
000000000000000006b6,200206,14.6639439769013
000000000000000006b8,200208,19.70173907052099
000000000000000006b9,200204,14.880353781115222
000000000000000006bf,200205,18.080832732696624
000000000000000006c0,200207,21.423741888088415
000000000000000006c1,200209,17.901250196063845
000000000000000006c2,200203,20.084106457443976
000000000000000006c3,200201,17.01081037471936
000000000000000006c6,200210,22.578376945216117
0000000000000000026f,200304,18.46437209235588
00000000000000000274,200306,19.53434349336907
00000000000000000276,200308,16.038621641220868
00000000000000000278,200307,15.302731695687116
0000000000000000069d,200302,19.769684386993315
000000000000000006a1,200305,19.83072541232312
000000000000000006a5,200301,14.66874458645289
000000000000000006b0,200303,12.030746113480037
00000000000000000277,200406,21.790992017559528
0000000000000000069b,200407,21.795492738721215
0000000000000000069c,200402,22.09070852061365
0000000000000000069e,200404,23.140751912860118
000000000000000006a2,200408,21.420996530572644
000000000000000006a3,200410,20.91241088548032
000000000000000006a4,200405,22.85558068443747
000000000000000006a6,200403,18.939723378085958
000000000000000006a9,200409,20.858160151601087
000000000000000006aa,200401,23.610345444559957
000000000000000006ac,200503,22.496018892973325
000000000000000006ad,200505,22.70697980743472
000000000000000006af,200504,22.402022740825235
000000000000000006b2,200507,22.508867025069264
000000000000000006b4,200502,22.73546413587228
000000000000000006b5,200506,23.11074704831419
000000000000000006cd,200501,21.91984514171087
000000000000000006ab,200606,23.27153938558413
000000000000000006ae,200602,24.150375443820565
000000000000000006b1,200608,24.13840337058171
000000000000000006b7,200603,23.34771470043382
000000000000000006bb,200601,24.45596571556881
000000000000000006bc,200607,24.14774239452763
000000000000000006c8,200605,23.284912875580833
000000000000000006cb,200604,24.01478724912249
000000000000000006bd,200703,22.58172361051565
000000000000000006c4,200701,22.960508974583284
000000000000000006c5,200704,22.839055758202882
000000000000000006c7,200702,23.125477605366275
000000000000000006c9,200705,23.167634828407774
000000000000000006ca,200706,23.557310179389926
0000000000000000026d,200804,22.998535963632076
0000000000000000026e,200806,22.46234013588595
00000000000000000270,200803,22.81349259310569
00000000000000000271,200802,22.47206276127247
00000000000000000273,200805,21.84197926314477
000000000000000006ce,200801,22.169566054100418
00000000000000000085,210113,3.851438494079663
00000000000000000087,210111,4.107264981988653
0000000000000000008b,210106,7.9656134599475426
00000000000000000090,210101,6.466353614445969
00000000000000000091,210114,4.969424534572926
00000000000000000099,210110,8.236932377710891
0000000000000000009d,210104,8.449055028577964
000000000000000000a0,210107,9.059317923711099
000000000000000000a4,210108,8.91020872128196
000000000000000000b2,210105,9.343406143966172
00000000000000000104,210102,4.963399505339383
00000000000000000105,210109,5.330562869994583
00000000000000000106,210115,6.818468864565192
00000000000000000308,210103,9.782412543219372
000000000000000003d5,210112,7.687176361920457
000000000000000000d6,210201,7.405234011195384
00000000000000000122,210215,7.6879769644513445
0000000000000000012a,210204,7.20614275929875
00000000000000000164,210213,8.062985113969841
00000000000000000312,210205,8.329495490510961
00000000000000000315,210210,8.55708628417486
0000000000000000031b,210202,8.197743680292506
00000000000000000326,210206,8.373293386811845
00000000000000000357,210214,8.104498390460337
00000000000000000359,210207,7.743358115602733
0000000000000000035b,210203,8.007484434128854
0000000000000000035e,210208,5.501125257872411
00000000000000000367,210209,4.002027103950155
00000000000000000371,210211,5.397948214844791
0000000000000000038c,210212,6.673620571257228
000000000000000000ff,210308,4.018495757858512
00000000000000000170,210302,3.757387341489645
00000000000000000180,210304,15.06060908808779
000000000000000001ae,210307,6.178230211453585
00000000000000000383,210310,4.382453851922275
00000000000000000393,210306,4.515741158123973
000000000000000003aa,210305,0.9795329659476942
000000000000000003b9,210301,2.305924758982167
00000000000000000495,210309,12.914759185496253
0000000000000000049d,210303,14.992813453902992
00000000000000000042,210405,4.863914331919393
00000000000000000049,210404,7.465468250830073
0000000000000000004b,210402,8.527269393972757
00000000000000000057,210403,6.042705948389374
00000000000000000069,210407,8.303336310800908
00000000000000000073,210406,7.510557275239349
0000000000000000007b,210401,6.823539530630122
0000000000000000003c,210502,3.853414125291764
0000000000000000004f,210504,3.258264730279436
0000000000000000005c,210505,6.049330677678903
00000000000000000083,210503,8.356492744233906
00000000000000000130,210501,6.538824247156778
000000000000000000bb,210605,8.632274396275292
0000000000000000010a,210607,8.952682447084035
00000000000000000125,210602,4.9433775603444925
00000000000000000167,210604,6.727463769193575
00000000000000000320,210606,7.465560589933131
00000000000000000324,210601,8.790136286042724
00000000000000000325,210608,7.650043508788841
0000000000000000035a,210603,7.514240375047724
000000000000000000b3,210702,6.385225594392439
000000000000000000c0,210709,4.54251010952585
00000000000000000168,210708,6.95170449225818
000000000000000001ab,210703,8.364727939055921
0000000000000000020d,210707,3.9240042706665217
00000000000000000314,210706,3.6231818507698565
00000000000000000318,210701,6.106361113474806
00000000000000000319,210704,8.196286159354777
00000000000000000322,210710,3.9209403948115646
00000000000000000327,210705,3.1570297125341145
000000000000000000d4,210809,6.4618068843103655
000000000000000000da,210801,6.248365374060716
00000000000000000123,210803,5.664373518255358
00000000000000000128,210807,6.584165919819744
00000000000000000129,210805,5.484192859278796
0000000000000000016c,210806,4.140115343721312
0000000000000000036c,210808,5.880291788675368
0000000000000000038a,210804,5.434803019549217
00000000000000000396,210802,4.26555936617967
000000000000000000b5,210904,9.441559145277322
000000000000000000b7,210902,9.376845596940303
00000000000000000311,210901,8.525323626036371
0000000000000000031a,210903,6.761693090759505
000000000000000000d9,211004,5.622238616846714
00000000000000000165,211003,7.198258172486873
0000000000000000035d,211002,3.465381756657384
0000000000000000035f,211001,5.009820707110472
00000000000000000361,211005,4.754307938910295
0000000000000000009c,211103,4.944549417364912
000000000000000000a6,211102,7.844764588464739
000000000000000000b6,211104,8.63214549426769
000000000000000000c1,211101,8.360828665360103
00000000000000000750,211105,8.4350483713528
000000000000000001bd,211204,4.493940366385346
000000000000000001c0,211201,7.852607170542633
000000000000000001c2,211207,15.27099946253276
00000000000000000365,211206,4.9642353390602025
0000000000000000036d,211202,3.485454608967936
0000000000000000038f,211208,11.636972696006636
000000000000000003a1,211205,8.870954040453865
000000000000000003c2,211209,14.298496712601263
0000000000000000044a,211210,21.31846150633945
00000000000000000467,211203,15.517191400530832
0000000000000000006b,211303,8.417258045480777
00000000000000000072,211304,8.29170059838981
00000000000000000074,211302,9.865604206532323
00000000000000000076,211307,9.190936658852308
00000000000000000077,211301,8.39645641078504
00000000000000000078,211305,8.929378026946072
0000000000000000007a,211306,9.273349148932217
0000000000000000022a,220104,18.88997321986389
0000000000000000025b,220102,20.655664296618866
0000000000000000026a,220101,20.019796889351568
00000000000000000328,220106,20.599578617956585
0000000000000000063c,220103,20.351221838036203
00000000000000000645,220105,17.493813945657358
0000000000000000027d,220205,23.85754623308926
0000000000000000053d,220203,23.550573557863625
00000000000000000543,220206,24.561850778133813
00000000000000000547,220202,21.369223644671898
00000000000000000554,220204,23.77875957941531
00000000000000000588,220201,24.22670443915695
0000000000000000013b,220303,19.519758351140148
0000000000000000018f,220304,23.059633405358444
0000000000000000061c,220305,22.203999814529592
0000000000000000061d,220302,22.93754046372594
00000000000000000671,220301,22.459648529590062
000000000000000000ed,220405,23.784084327895197
000000000000000000ef,220403,23.83746116616321
00000000000000000294,220401,21.619010428278692
0000000000000000053b,220406,24.39074840370342
0000000000000000059e,220404,22.9251749615769
00000000000000000651,220402,18.888579817879165
0000000000000000014b,220509,22.082029338786356
0000000000000000018a,220507,23.184291409749594
0000000000000000023d,220510,21.217092266380156
00000000000000000253,220506,20.55148871185891
0000000000000000025d,220504,23.111031217140333
0000000000000000034a,220508,21.498330832598082
00000000000000000614,220505,22.65650204718065
00000000000000000625,220503,24.107171345724947
0000000000000000063d,220502,19.212767666623975
00000000000000000655,220501,22.190640421675894
00000000000000000679,220511,22.160656647771496
000000000000000000eb,220601,23.62755075946168
0000000000000000018e,220603,13.487540295470625
00000000000000000206,220602,19.96055539785155
0000000000000000054f,220605,23.953672978503683
00000000000000000670,220604,20.455333158335563
00000000000000000131,220704,24.39857216121514
00000000000000000133,220710,23.10370736566909
00000000000000000136,220702,23.857329456442677
0000000000000000052b,220708,22.630602119822466
00000000000000000586,220701,24.403598559403665
000000000000000005a1,220706,24.51297956958783
000000000000000005f4,220709,23.994747510485386
000000000000000005f6,220703,24.498270010916265
000000000000000005f8,220707,24.460431997267825
00000000000000000607,220705,24.632146831707026
00000000000000000258,220801,18.493853239844587
0000000000000000025c,220803,16.03795045571396
00000000000000000263,220806,20.152801568202783
00000000000000000624,220808,18.31866984504076
00000000000000000632,220802,15.885916486494365
00000000000000000649,220805,14.289859443051524
0000000000000000065a,220809,19.12461869017509
00000000000000000660,220804,15.213714770698479
00000000000000000686,220807,20.270945357141656
0000000000000000014f,220909,23.821837215207154
00000000000000000191,220914,23.769843472472605
000000000000000001fa,220913,23.74330501444565
000000000000000001fc,220902,24.109355350624575
0000000000000000024a,220912,23.31454346818688
00000000000000000251,220911,25.273872755848576
00000000000000000354,220901,24.173981586600807
00000000000000000355,220903,23.194325006784325
00000000000000000623,220906,25.14465871278462
0000000000000000062b,220904,22.989624549068207
00000000000000000650,220907,23.666030977134827
00000000000000000654,220905,24.995104271998052
0000000000000000066e,220908,23.72092460045294
0000000000000000067b,220910,23.185639350063383
000000000000000002fe,221002,22.06141373122384
00000000000000000303,221004,10.378402149791283
00000000000000000528,221005,20.74248745713637
0000000000000000056d,221001,19.825053895081176
000000000000000005ee,221003,17.506140915505096
0000000000000000001b,230110,17.898764481006975
0000000000000000001c,230108,17.449143314525514
0000000000000000001d,230103,17.54703872086792
0000000000000000001e,230101,17.071904108872683
0000000000000000001f,230109,18.06169656613
00000000000000000020,230104,17.313627043427598
00000000000000000023,230102,17.36179777644285
00000000000000000024,230106,15.222826674206289
00000000000000000028,230105,17.779377899760778
0000000000000000002b,230107,7.145671209035963
00000000000000000739,230111,18.26171367611167
0000000000000000002d,230204,15.28534587367771
0000000000000000002f,230206,13.788368409298489
00000000000000000032,230205,13.230102358038675
00000000000000000037,230202,8.941976525051091
0000000000000000003a,230203,8.5594906077299
0000000000000000003d,230201,5.109944819191575
00000000000000000021,230303,17.906449223182566
00000000000000000029,230301,18.692347723572166
00000000000000000034,230302,16.95866111060103
00000000000000000025,230404,13.51122410254091
00000000000000000026,230403,12.164105173086517
00000000000000000027,230407,9.202185370050842
0000000000000000002c,230402,14.397617394743511
0000000000000000002e,230405,13.023011178440381
00000000000000000031,230401,4.274650902804805
00000000000000000033,230408,7.2704284305734
00000000000000000038,230406,6.283365960552111
00000000000000000231,240104,23.87873355269392
00000000000000000233,240105,24.032929298858807
00000000000000000236,240103,24.321199275368492
0000000000000000067e,240106,24.690339571637686
0000000000000000067f,240102,24.57325768116007
00000000000000000681,240101,24.86344854628029
00000000000000000232,240201,24.357244471582028
00000000000000000688,240203,24.445382672394253
0000000000000000068a,240202,23.661704483489697
00000000000000000235,240303,23.55928658506426
00000000000000000680,240304,24.89152755954212
00000000000000000682,240302,24.975167933893022
00000000000000000684,240301,24.96438871496953
00000000000000000008,250106,25.298897861580304
00000000000000000009,250102,25.317398663711153
0000000000000000012d,250103,24.33893106199425
000000000000000002fa,250104,25.2165588993128
0000000000000000055f,250101,25.17247305915033
00000000000000000568,250105,25.72579537522049
000000000000000005b6,250107,25.755621963021024
00000000000000000155,250204,24.638678964572726
0000000000000000029b,250201,23.540375108973322
000000000000000002c1,250202,24.4236048373217
0000000000000000033a,250203,24.35604377110314
00000000000000000002,250305,24.975983166236052
00000000000000000003,250302,24.654739639065202
00000000000000000004,250304,25.140097486218338
00000000000000000005,250301,21.765215585307846
00000000000000000006,250303,24.639126181853335
00000000000000000596,250401,24.506425656102337
